ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,40.88,39.33,50.00,40.06
2016 Primary,22.27,19.49,0.00,20.76
2016 Primary Runoff,14.30,11.40,0.00,12.74
2016 General,69.79,69.61,50.00,69.68
2018 Primary,25.87,24.63,0.00,25.19
2018 Primary Runoff,22.89,22.08,0.00,22.44
2018 General,63.56,65.95,0.00,64.79
