ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,39.69,42.83,40.00,41.33
2016 Primary,20.13,15.65,0.00,17.74
2016 Primary Runoff,11.43,7.96,0.00,9.58
2016 General,65.48,70.16,60.00,67.94
2018 Primary,23.50,19.47,0.00,21.32
2018 Primary Runoff,19.57,16.29,0.00,17.80
2018 General,60.66,62.06,50.00,61.38
