ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,16.42,30.08,32.43,16.67,17.95,41.56,23.11,37.79
2016 Primary,5.97,10.50,7.69,0.00,7.32,17.65,6.72,15.44
2016 Primary Runoff,1.49,0.00,0.00,0.00,4.88,10.11,4.10,8.28
2016 General,63.51,60.57,61.36,66.67,61.36,68.56,58.84,66.64
2018 Primary,16.39,23.70,14.29,0.00,10.53,24.81,10.87,22.82
2018 Primary Runoff,4.92,5.19,9.76,0.00,15.79,23.57,7.10,19.88
2018 General,49.23,64.44,54.35,50.00,60.00,68.13,47.37,65.00
