ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,36.43,38.55,0.00,37.56
2016 Primary,21.66,22.80,0.00,22.27
2016 Primary Runoff,13.75,12.35,0.00,12.96
2016 General,63.50,68.23,0.00,66.01
2018 Primary,25.92,25.40,0.00,25.59
2018 Primary Runoff,22.66,20.87,0.00,21.63
2018 General,60.44,61.80,50.00,61.18
