ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,32.79,36.07,0.00,34.49
2016 Primary,17.27,15.78,0.00,16.44
2016 Primary Runoff,9.59,7.90,0.00,8.66
2016 General,58.83,66.43,33.33,62.88
2018 Primary,19.25,19.35,0.00,19.28
2018 Primary Runoff,17.65,16.00,0.00,16.73
2018 General,55.75,59.57,50.00,57.82
