RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,1.940,2.800,0.00,2.390
OTHER,0.00,2.000,0.00,1.140
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,3.660,2.460,0.00,2.940
ASIA-PI,0.00,3.120,0.00,1.690
WHITE,17.63,16.52,0.00,17.06
BLACK,2.510,3.610,0.00,3.160
TOTAL,4.760,4.990,0.00,4.890
