RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,8.33,6.25,0.0,7.35
OTHER,0.0,0.0,0.0,0.0
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,0.0,0.0,0.0,0.0
ASIA-PI,0.0,0.0,0.0,0.0
WHITE,27.74,19.29,0.0,23.18
BLACK,3.52,3.9,0.0,3.75
TOTAL,17.29,11.89,0.0,14.27
