RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,7.35,7.13,0.00,7.21
OTHER,3.70,0.00,0.00,1.92
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,1.05,0.00,0.59
ASIA-PI,0.00,12.50,0.00,7.14
WHITE,20.62,16.05,25.00,18.16
BLACK,1.38,1.43,0.00,1.41
TOTAL,15.58,12.13,11.11,13.70
