RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,3.7,0.0,0.0,2.44
OTHER,0.0,0.0,0.0,0.0
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,0.0,0.0,0.0,0.0
ASIA-PI,0.0,0.0,0.0,0.0
WHITE,16.33,12.6,0.0,14.43
BLACK,0.0,0.0,0.0,0.0
TOTAL,15.02,11.9,0.0,13.47
