RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,6.25,2.33,0.0,4.59
OTHER,0.0,6.9,0.0,3.92
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,1.89,2.82,0.0,2.42
ASIA-PI,0.0,0.0,0.0,0.0
WHITE,17.45,14.37,0.0,15.83
BLACK,3.19,4.35,0.0,3.88
TOTAL,13.21,10.83,0.0,11.92
