RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,3.450,5.000,0.00,4.280
OTHER,12.50,21.43,0.00,18.18
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,8.330,0.00,4.650
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,11.53,9.590,0.00,10.50
BLACK,2.810,3.590,0.00,3.230
TOTAL,8.710,7.850,0.00,8.250
