RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,1.77,4.26,0.00,2.87
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,9.39,8.41,0.00,8.86
BLACK,1.57,4.43,0.00,3.20
TOTAL,2.86,4.93,0.00,3.99
