RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,4.73,5.1,0.0,4.89
OTHER,2.22,3.45,0.0,2.91
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,3.23,4.65,0.0,4.05
ASIA-PI,3.23,3.0,0.0,3.11
WHITE,23.36,19.52,0.0,21.29
BLACK,7.12,9.43,0.0,8.49
TOTAL,15.87,14.32,0.0,15.0
