RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,1.620,2.110,0.00,1.900
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,2.270,0.00,0.00,1.120
BLACK,1.470,3.450,0.00,2.650
TOTAL,1.460,3.150,0.00,2.460
