RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,16.87,13.79,0.00,15.12
OTHER,14.29,0.00,0.00,6.25
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,50.00,0.00,0.00,20.00
ASIA-PI,8.33,15.38,0.00,12.00
WHITE,25.70,22.86,0.00,24.16
BLACK,37.50,5.56,0.00,15.38
TOTAL,24.93,21.59,0.00,23.11
