RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,2.970,5.430,0.00,4.160
OTHER,8.330,6.250,0.00,7.140
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,2.940,6.820,0.00,5.130
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,15.38,11.71,0.00,13.45
BLACK,4.310,3.040,0.00,3.610
TOTAL,11.90,9.480,0.00,10.62
