RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,7.50,7.50,0.00,7.50
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,8.33,0.00,5.88
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,24.47,24.03,0.00,24.23
BLACK,1.38,3.89,0.00,2.87
TOTAL,13.17,13.12,0.00,13.13
