RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,1.15,0.41,0.00,0.79
OTHER,0.00,3.23,0.00,2.04
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,9.09,0.00,0.00,4.35
WHITE,15.85,13.40,0.00,14.53
BLACK,2.15,2.81,0.00,2.56
TOTAL,3.83,3.70,0.00,3.75
