RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,1.260,3.040,0.00,2.140
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,1.320,4.410,0.00,2.780
WHITE,8.380,7.550,0.00,7.990
BLACK,1.270,2.980,0.00,2.150
TOTAL,5.270,5.270,0.00,5.270
