RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,4.92,6.34,0.00,5.52
OTHER,7.69,9.52,0.00,8.82
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,2.56,0.00,0.00,1.35
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,16.70,15.62,100.0,16.15
BLACK,3.68,3.52,0.00,3.59
TOTAL,13.72,12.87,50.00,13.28
