RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,4.850,4.400,0.00,4.640
OTHER,0.00,33.33,0.00,25.00
NATIVE-AM,50.00,0.00,0.00,20.00
HISP-LT,0.00,7.140,0.00,3.700
ASIA-PI,0.00,50.00,0.00,33.33
WHITE,21.43,19.46,0.00,20.37
BLACK,0.00,0.00,0.00,0.00
TOTAL,19.28,18.11,0.00,18.66
