RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,8.92,5.73,0.00,7.39
OTHER,8.33,4.55,0.00,5.88
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,9.52,7.41,0.00,8.33
ASIA-PI,2.63,0.00,0.00,0.99
WHITE,15.72,17.33,0.00,16.56
BLACK,5.50,4.93,0.00,5.16
TOTAL,13.60,14.08,0.00,13.84
