RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,0.00,5.56,50.00,5.56
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,18.48,14.51,0.00,16.36
BLACK,5.19,5.15,0.00,5.17
TOTAL,14.75,11.82,50.00,13.25
