RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,5.560,5.410,0.00,5.480
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,11.11,0.00,5.560
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,16.39,14.05,0.00,15.16
BLACK,4.790,5.300,0.00,5.100
TOTAL,12.75,10.73,0.00,11.63
