RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,1.99,1.60,0.00,1.80
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,13.09,14.34,0.00,13.80
BLACK,3.61,4.59,0.00,4.24
TOTAL,5.56,6.24,0.00,5.97
