RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,5.00,14.29,0.00,9.76
OTHER,0.00,20.00,0.00,10.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,25.00,0.00,12.50
ASIA-PI,0.00,50.00,0.00,20.00
WHITE,33.95,28.72,0.00,31.10
BLACK,18.75,27.92,0.00,24.31
TOTAL,27.89,27.93,0.00,27.89
