RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,10.53,0.0,0.0,4.65
OTHER,17.39,13.79,0.0,15.38
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,7.27,4.41,0.0,5.69
ASIA-PI,7.32,5.13,0.0,6.25
WHITE,18.5,17.01,0.0,17.74
BLACK,2.4,4.02,0.0,3.27
TOTAL,15.05,13.09,0.0,14.02
