RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,3.870,2.730,0.00,3.290
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,4.000,0.00,2.700
ASIA-PI,0.00,4.170,0.00,2.500
WHITE,9.660,7.640,0.00,8.570
BLACK,2.630,2.330,0.00,2.470
TOTAL,8.520,6.790,0.00,7.590
