RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,14.89,7.690,0.00,11.11
OTHER,11.11,0.00,0.00,5.880
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,10.00,0.00,0.00,6.670
ASIA-PI,0.00,25.00,0.00,11.11
WHITE,28.89,25.50,0.00,27.18
BLACK,5.770,5.830,0.00,5.800
TOTAL,25.56,22.15,0.00,23.83
