RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,0.0,5.0,0.0,2.44
OTHER,0.0,0.0,0.0,0.0
NATIVE-AM,100.0,0.0,0.0,100.0
HISP-LT,0.0,0.0,0.0,0.0
ASIA-PI,0.0,0.0,0.0,0.0
WHITE,17.04,12.89,0.0,14.79
BLACK,6.94,7.87,0.0,7.45
TOTAL,13.62,11.05,0.0,12.23
