RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,2.28,2.02,0.00,2.16
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,2.44,1.82,0.00,2.08
ASIA-PI,5.56,0.00,0.00,2.70
WHITE,13.39,13.06,0.00,13.21
BLACK,4.66,5.05,0.00,4.89
TOTAL,6.92,6.86,0.00,6.89
