RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,11.82,10.61,0.0,11.18
OTHER,19.57,19.23,0.0,19.19
NATIVE-AM,33.33,0.0,0.0,20.0
HISP-LT,10.42,10.61,0.0,10.53
ASIA-PI,4.57,4.5,0.0,4.53
WHITE,19.31,17.13,0.0,18.21
BLACK,19.05,22.49,0.0,20.89
TOTAL,16.99,15.39,0.0,16.17
