RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,4.03,5.38,0.00,4.74
OTHER,7.79,2.65,0.00,4.74
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,4.95,2.31,0.00,3.46
ASIA-PI,1.32,2.67,0.00,1.99
WHITE,13.69,12.19,0.00,12.89
BLACK,8.06,11.11,0.00,9.94
TOTAL,8.40,9.98,0.00,9.33
