RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,0.0,25.0,0.0,16.67
OTHER,0.0,0.0,0.0,0.0
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,0.0,0.0,0.0,0.0
ASIA-PI,0.0,0.0,0.0,0.0
WHITE,31.58,47.5,0.0,39.74
BLACK,12.12,16.67,0.0,14.94
TOTAL,17.14,22.71,0.0,20.46
