RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,1.22,1.25,0.0,1.23
OTHER,7.41,3.03,0.0,5.0
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,6.49,0.92,0.0,3.23
ASIA-PI,3.64,1.54,0.0,2.5
WHITE,14.96,16.31,0.0,15.67
BLACK,3.95,2.07,0.0,2.87
TOTAL,12.0,12.02,0.0,12.0
