RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,5.26,2.55,0.00,3.78
OTHER,7.69,2.22,0.00,4.71
NATIVE-AM,50.00,33.33,0.00,40.00
HISP-LT,1.03,0.75,0.00,0.87
ASIA-PI,3.17,1.89,0.00,2.56
WHITE,14.45,14.53,0.00,14.48
BLACK,2.64,2.09,0.00,2.33
TOTAL,10.00,9.22,0.00,9.57
