RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,0.0,2.94,0.0,1.53
OTHER,6.25,1.33,0.0,3.25
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,1.85,1.28,0.0,1.52
ASIA-PI,1.41,2.67,0.0,2.05
WHITE,14.08,10.34,0.0,12.1
BLACK,2.28,4.03,0.0,3.32
TOTAL,8.87,7.0,0.0,7.83
