RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,12.00,5.02,0.00,8.54
OTHER,0.00,15.38,0.00,8.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,10.00,8.33,0.00,8.82
ASIA-PI,9.09,16.67,0.00,11.11
WHITE,20.03,17.70,0.00,18.85
BLACK,2.35,0.00,0.00,1.17
TOTAL,17.49,14.71,0.00,16.07
