RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,4.62,2.78,0.00,3.65
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,5.00,5.00,0.00,5.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,10.09,9.62,0.00,9.84
BLACK,0.87,4.17,0.00,2.70
TOTAL,8.49,8.24,0.00,8.36
