RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,1.34,1.71,0.00,1.53
OTHER,0.00,5.00,0.00,2.63
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,5.56,3.85,0.00,4.55
BLACK,1.16,1.90,0.00,1.60
TOTAL,1.22,1.94,0.00,1.64
