RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,11.59,11.76,0.00,11.57
OTHER,17.65,0.00,0.00,7.89
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,10.34,2.78,0.00,6.15
ASIA-PI,2.70,2.17,0.00,2.41
WHITE,28.00,25.22,0.00,26.54
BLACK,1.04,4.21,0.00,2.62
TOTAL,24.23,21.85,0.00,22.99
