RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,5.80,4.23,0.00,5.00
OTHER,14.29,16.67,0.00,15.79
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,26.67,0.00,18.18
WHITE,21.61,18.17,0.00,19.70
BLACK,1.37,7.78,0.00,4.91
TOTAL,17.65,16.00,0.00,16.73
