RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,13.08,6.92,0.0,10.0
OTHER,12.5,0.0,0.0,5.41
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,9.68,13.79,0.0,11.67
ASIA-PI,7.14,12.0,0.0,10.26
WHITE,21.06,22.4,0.0,21.74
BLACK,14.41,18.44,0.0,16.84
TOTAL,19.1,19.73,0.0,19.43
