RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,8.00,6.37,50.00,7.35
OTHER,15.00,0.00,0.00,8.45
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,3.23,0.00,0.00,1.25
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,15.89,13.39,0.00,14.57
BLACK,5.01,10.13,0.00,7.90
TOTAL,12.20,11.14,33.33,11.65
