RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,3.7,4.14,0.0,3.91
OTHER,4.07,5.1,0.0,4.63
NATIVE-AM,11.76,19.05,0.0,15.38
HISP-LT,2.82,3.73,0.0,3.33
ASIA-PI,3.57,7.52,0.0,5.99
WHITE,20.94,18.26,20.0,19.52
BLACK,1.9,2.36,0.0,2.17
TOTAL,13.77,11.75,10.0,12.67
