RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,16.31,13.31,0.00,14.85
OTHER,17.86,8.000,0.00,13.21
NATIVE-AM,0.00,12.50,0.00,7.140
HISP-LT,8.110,1.470,0.00,3.810
ASIA-PI,0.00,8.330,0.00,6.380
WHITE,22.09,18.76,15.38,20.31
BLACK,0.00,6.250,0.00,3.330
TOTAL,21.49,18.18,15.38,19.72
