RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,2.870,3.230,0.00,3.050
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,8.590,7.230,0.00,7.810
BLACK,0.00,1.200,0.00,0.720
TOTAL,7.020,6.250,0.00,6.590
