RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,3.12,5.65,25.00,4.59
OTHER,7.89,3.33,0.00,5.10
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,1.64,1.80,0.00,1.73
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,20.34,14.07,0.00,17.12
BLACK,3.97,4.61,0.00,4.35
TOTAL,10.14,7.50,9.09,8.66
