RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,10.83,6.32,0.0,8.84
OTHER,0.0,11.76,0.0,6.25
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,0.0,10.81,0.0,4.21
ASIA-PI,0.0,3.23,0.0,1.47
WHITE,16.52,14.56,0.0,15.55
BLACK,9.59,15.09,0.0,11.9
TOTAL,13.51,13.14,0.0,13.34
