RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,0.0,0.0,0.0,0.0
OTHER,0.0,0.0,0.0,0.0
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,0.0,0.0,0.0,0.0
ASIA-PI,0.0,0.0,0.0,0.0
WHITE,21.97,19.25,0.0,20.41
BLACK,0.0,4.17,0.0,2.5
TOTAL,17.16,15.76,0.0,16.35
