RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,4.600,2.350,0.00,3.490
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,100.0,0.00,0.00,50.00
HISP-LT,3.640,3.330,0.00,3.480
ASIA-PI,6.670,0.00,0.00,3.450
WHITE,15.94,10.60,0.00,13.10
BLACK,2.260,4.550,0.00,3.580
TOTAL,5.510,5.140,0.00,5.290
