RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,0.00,0.00,0.00,0.00
OTHER,0.00,4.350,0.00,2.600
NATIVE-AM,0.00,33.33,0.00,9.090
HISP-LT,0.550,0.450,0.00,0.490
ASIA-PI,7.140,0.00,0.00,3.450
WHITE,14.67,14.88,0.00,14.76
BLACK,2.400,2.750,0.00,2.600
TOTAL,4.830,4.810,0.00,4.820
