RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,0.00,0.00,0.00,0.00
OTHER,0.00,14.29,0.00,6.670
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,9.090,0.00,0.00,4.650
BLACK,1.490,2.020,0.00,1.780
TOTAL,1.550,1.840,0.00,1.710
