RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,2.650,7.410,0.00,4.980
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,13.94,11.30,0.00,12.50
BLACK,8.190,12.02,0.00,10.50
TOTAL,8.640,11.24,0.00,10.16
