RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,2.53,2.16,0.00,2.34
OTHER,1.85,0.93,0.00,1.39
NATIVE-AM,0.00,5.88,0.00,2.94
HISP-LT,0.74,1.52,0.00,1.20
ASIA-PI,2.75,3.97,0.00,3.40
WHITE,9.17,7.04,2.63,8.01
BLACK,0.28,1.43,0.00,0.89
TOTAL,7.81,6.19,1.75,6.93
