RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,0.96,3.79,0.00,2.37
OTHER,7.14,0.00,0.00,3.23
NATIVE-AM,50.00,0.00,0.00,14.29
HISP-LT,2.99,0.94,0.00,1.73
ASIA-PI,4.35,6.06,0.00,5.36
WHITE,13.90,11.30,0.00,12.48
BLACK,3.15,1.43,0.00,2.18
TOTAL,8.19,6.35,0.00,7.17
