RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,2.82,3.57,0.00,3.15
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,25.00,0.00,14.29
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,21.43,16.07,0.00,18.59
BLACK,5.88,0.00,0.00,3.45
TOTAL,19.13,14.86,0.00,16.91
