RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,6.060,3.120,0.00,4.620
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,21.95,18.42,0.00,20.25
BLACK,3.120,4.720,0.00,4.030
TOTAL,6.610,6.420,0.00,6.500
