ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,38.89,37.24,100.0,38.09
2016 Primary,14.77,12.74,100.0,13.79
2016 Primary Runoff,7.51,5.66,0.00,6.56
2016 General,68.77,71.09,100.0,70.00
2018 Primary,21.54,18.26,50.00,19.89
2018 Primary Runoff,10.55,8.70,25.00,9.61
2018 General,67.03,64.44,75.00,65.71
