ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,42.61,40.00,0.00,41.22
2016 Primary,18.80,16.30,0.00,17.49
2016 Primary Runoff,9.79,9.05,0.00,9.40
2016 General,70.41,71.94,66.67,71.19
2018 Primary,23.18,21.72,0.00,22.37
2018 Primary Runoff,15.58,12.75,0.00,14.08
2018 General,67.53,67.67,33.33,67.54
