ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,39.80,40.00,0.00,39.91
2016 Primary,26.99,26.61,0.00,26.79
2016 Primary Runoff,25.48,24.79,0.00,25.11
2016 General,60.70,66.21,100.0,63.71
2018 Primary,24.32,20.37,0.00,22.13
2018 Primary Runoff,17.62,15.08,0.00,16.22
2018 General,63.48,63.37,66.67,63.44
