ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,12.50,14.29,10.87,0.00,18.18,44.49,35.54,42.35
2016 Primary,0.00,0.00,8.51,0.00,18.18,22.31,13.10,20.83
2016 Primary Runoff,0.00,0.00,2.13,0.00,0.00,4.43,1.79,4.06
2016 General,60.00,60.00,45.10,0.00,50.00,73.40,61.20,71.32
2018 Primary,0.00,8.11,4.17,0.00,14.29,19.52,9.62,18.01
2018 Primary Runoff,0.00,0.00,2.08,0.00,14.29,17.57,9.18,16.11
2018 General,75.00,55.00,50.98,0.00,73.33,68.57,41.55,65.47
