ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,16.00,43.82,35.00,20.00,57.89,48.36,33.33,46.65
2016 Primary,3.57,5.68,4.88,20.00,0.00,19.92,6.12,17.92
2016 Primary Runoff,3.57,2.27,2.44,0.00,0.00,7.52,4.59,6.95
2016 General,65.62,72.22,62.22,100.0,63.64,75.73,67.65,74.66
2018 Primary,11.43,22.22,3.64,0.00,7.14,17.84,8.40,16.61
2018 Primary Runoff,5.71,4.94,1.82,0.00,0.00,16.72,6.11,14.80
2018 General,56.25,66.29,48.39,80.00,53.33,69.66,47.97,66.82
