ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,30.48,30.60,50.00,30.56
2016 Primary,11.09,10.85,0.00,10.95
2016 Primary Runoff,2.62,2.36,0.00,2.47
2016 General,61.41,66.25,66.67,64.06
2018 Primary,10.54,10.40,20.00,10.48
2018 Primary Runoff,8.88,7.43,20.00,8.11
2018 General,52.45,54.48,36.36,53.52
